TableID,TableName,Name,DataType,Size,Nullable,Description,IsInCSV,Scrambled
1008000,TeamGame,OverUnder,decimal,32,True,The oddsmaker Over/Under at game start,True,True
1008000,TeamGame,PointSpread,decimal,32,True,The oddsmaker Point Spread at game start from the perspective of the Team (negative numbers indicate the Team is favored; positive numbers indicate the Opponent is favored),True,True
1008000,TeamGame,ScoreQuarter1,integer,32,True,Points scored during Quarter 1 for the Team,True,False
1008000,TeamGame,ScoreQuarter2,integer,32,True,Points scored during Quarter 2 for the Team,True,False
1008000,TeamGame,ScoreQuarter3,integer,32,True,Points scored during Quarter 3 for the Team,True,False
1008000,TeamGame,ScoreQuarter4,integer,32,True,Points scored during Quarter 4 for the Team,True,False
1008000,TeamGame,ScoreOvertime,integer,32,False,Points scored during Overtime for the Team,True,False
1008000,TeamGame,TimeOfPossessionMinutes,integer,32,True,Time of possession minutes,True,True
1008000,TeamGame,TimeOfPossessionSeconds,integer,32,True,Time of possession seconds,True,True
1008000,TeamGame,TimeOfPossession,string,50,True,Time of possession,True,False
1008000,TeamGame,FirstDowns,integer,32,True,Total first downs,True,True
1008000,TeamGame,FirstDownsByRushing,integer,32,True,Total rushing first downs,True,True
1008000,TeamGame,FirstDownsByPassing,integer,32,True,Total passing first downs,True,True
1008000,TeamGame,FirstDownsByPenalty,integer,32,True,Total first downs by opponent's penalty,True,True
1008000,TeamGame,OffensivePlays,integer,32,False,Number of offensive plays run,True,True
1008000,TeamGame,OffensiveYards,integer,32,False,Number of offensive yards gained,True,True
1008000,TeamGame,OffensiveYardsPerPlay,decimal,32,False,Average yards gained per offensive play,True,True
1008000,TeamGame,Touchdowns,integer,32,True,Touchdowns scored,True,True
1008000,TeamGame,RushingAttempts,integer,32,True,Number of rushing attempts,True,True
1008000,TeamGame,RushingYards,integer,32,True,Number of rushing yards,True,True
1008000,TeamGame,RushingYardsPerAttempt,decimal,32,False,Average rushing yards gained per attempt,True,True
1008000,TeamGame,RushingTouchdowns,integer,32,True,Rushing touchdowns scored,True,True
1008000,TeamGame,PassingAttempts,integer,32,True,Number of passes thrown,True,True
1008000,TeamGame,PassingCompletions,integer,32,True,Number of pass completions,True,True
1008000,TeamGame,PassingYards,integer,32,True,Number of passing yards,True,True
1008000,TeamGame,PassingTouchdowns,integer,32,True,Passing touchdowns thrown,True,True
1008000,TeamGame,PassingInterceptions,integer,32,True,Interceptions thrown,True,True
1008000,TeamGame,PassingYardsPerAttempt,decimal,32,False,Average passing yards gained per attempt,True,True
1008000,TeamGame,PassingYardsPerCompletion,decimal,32,False,Average passing yards gained per completion,True,True
1008000,TeamGame,CompletionPercentage,decimal,32,False,Percentage of passes that were completed,True,True
1008000,TeamGame,PasserRating,decimal,32,True,Passer rating,True,True
1008000,TeamGame,ThirdDownAttempts,integer,32,True,Third down attempts,True,True
1008000,TeamGame,ThirdDownConversions,integer,32,True,Third down conversions,True,True
1008000,TeamGame,ThirdDownPercentage,decimal,32,True,Percentage of third downs converted,True,True
1008000,TeamGame,FourthDownAttempts,integer,32,True,Fourth down attempts,True,True
1008000,TeamGame,FourthDownConversions,integer,32,True,Fourth down conversions,True,True
1008000,TeamGame,FourthDownPercentage,decimal,32,True,Percentage of fourth downs converted,True,True
1008000,TeamGame,RedZoneAttempts,integer,32,True,Red zone opportunities,True,True
1008000,TeamGame,RedZoneConversions,integer,32,True,Red zone opportunities converted to touchdowns,True,True
1008000,TeamGame,GoalToGoAttempts,integer,32,True,Deprecated,True,True
1008000,TeamGame,GoalToGoConversions,integer,32,True,Deprecated,True,True
1008000,TeamGame,ReturnYards,integer,32,True,Total punt and defensive return yards,True,True
1008000,TeamGame,Penalties,integer,32,True,Penalties committed,True,True
1008000,TeamGame,PenaltyYards,integer,32,True,Penalty yards enforced against team,True,True
1008000,TeamGame,Fumbles,integer,32,True,Fumbles,True,True
1008000,TeamGame,FumblesLost,integer,32,True,Fumbles lost,True,True
1008000,TeamGame,TimesSacked,integer,32,True,Number of sacks allowed by Team,True,True
1008000,TeamGame,TimesSackedYards,integer,32,True,Number of yards lost as a result of sacks allowed,True,True
1008000,TeamGame,QuarterbackHits,integer,32,True,Number of times the opposing QB was hit (includes sacks),True,True
1008000,TeamGame,TacklesForLoss,integer,32,True,Tackles behind the opponent's line of scrimmage (sacks are also credited as a tackle for loss),True,True
1008000,TeamGame,Safeties,integer,32,True,Safeties scored,True,True
1008000,TeamGame,Punts,integer,32,True,Number of punts,True,True
1008000,TeamGame,PuntYards,integer,32,True,Total punt yards,True,True
1008000,TeamGame,PuntAverage,decimal,32,False,Average number of yards per punt,True,True
1008000,TeamGame,Giveaways,integer,32,False,Number of giveaways,True,True
1008000,TeamGame,Takeaways,integer,32,False,Number of takeaways,True,True
1008000,TeamGame,TurnoverDifferential,integer,32,False,Number of takeaways minus giveaways,True,True
1008000,TeamGame,OpponentScoreQuarter1,integer,32,True,Points scored during Quarter 1 for the Team,True,False
1008000,TeamGame,OpponentScoreQuarter2,integer,32,True,Points scored during Quarter 2 for the Team,True,False
1008000,TeamGame,OpponentScoreQuarter3,integer,32,True,Points scored during Quarter 3 for the Team,True,False
1008000,TeamGame,OpponentScoreQuarter4,integer,32,True,Points scored during Quarter 4 for the Team,True,False
1008000,TeamGame,OpponentScoreOvertime,integer,32,False,Points scored during Overtime for the Team,True,False
1008000,TeamGame,OpponentTimeOfPossessionMinutes,integer,32,True,Time of possession minutes,True,True
1008000,TeamGame,OpponentTimeOfPossessionSeconds,integer,32,True,Time of possession seconds,True,True
1008000,TeamGame,OpponentTimeOfPossession,string,50,True,Time of possession,True,False
1008000,TeamGame,OpponentFirstDowns,integer,32,True,Total first downs,True,True
1008000,TeamGame,OpponentFirstDownsByRushing,integer,32,True,Total rushing first downs,True,True
1008000,TeamGame,OpponentFirstDownsByPassing,integer,32,True,Total passing first downs,True,True
1008000,TeamGame,OpponentFirstDownsByPenalty,integer,32,True,Total first downs by opponent's penalty,True,True
1008000,TeamGame,OpponentOffensivePlays,integer,32,False,Number of offensive plays run,True,True
1008000,TeamGame,OpponentOffensiveYards,integer,32,False,Number of offensive yards gained,True,True
1008000,TeamGame,OpponentOffensiveYardsPerPlay,decimal,32,False,Average yards gained per offensive play,True,True
1008000,TeamGame,OpponentTouchdowns,integer,32,True,Touchdowns scored,True,True
1008000,TeamGame,OpponentRushingAttempts,integer,32,True,Number of rushing attempts,True,True
1008000,TeamGame,OpponentRushingYards,integer,32,True,Number of rushing yards,True,True
1008000,TeamGame,OpponentRushingYardsPerAttempt,decimal,32,False,Average rushing yards gained per attempt,True,True
1008000,TeamGame,OpponentRushingTouchdowns,integer,32,True,Rushing touchdowns scored,True,True
1008000,TeamGame,OpponentPassingAttempts,integer,32,True,Number of passes thrown,True,True
1008000,TeamGame,OpponentPassingCompletions,integer,32,True,Number of pass completions,True,True
1008000,TeamGame,OpponentPassingYards,integer,32,True,Number of passing yards,True,True
1008000,TeamGame,OpponentPassingTouchdowns,integer,32,True,Passing touchdowns thrown,True,True
1008000,TeamGame,OpponentPassingInterceptions,integer,32,True,Interceptions thrown,True,True
1008000,TeamGame,OpponentPassingYardsPerAttempt,decimal,32,False,Average passing yards gained per attempt,True,True
1008000,TeamGame,OpponentPassingYardsPerCompletion,decimal,32,False,Average passing yards gained per completion,True,True
1008000,TeamGame,OpponentCompletionPercentage,decimal,32,False,Percentage of passes that were completed,True,True
1008000,TeamGame,OpponentPasserRating,decimal,32,True,Passer rating,True,True
1008000,TeamGame,OpponentThirdDownAttempts,integer,32,True,Third down attempts,True,True
1008000,TeamGame,OpponentThirdDownConversions,integer,32,True,Third down conversions,True,True
1008000,TeamGame,OpponentThirdDownPercentage,decimal,32,True,Percentage of third downs converted,True,True
1008000,TeamGame,OpponentFourthDownAttempts,integer,32,True,Fourth down attempts,True,True
1008000,TeamGame,OpponentFourthDownConversions,integer,32,True,Fourth down conversions,True,True
1008000,TeamGame,OpponentFourthDownPercentage,decimal,32,True,Percentage of fourth downs converted,True,True
1008000,TeamGame,OpponentRedZoneAttempts,integer,32,True,Red zone opportunities,True,True
1008000,TeamGame,OpponentRedZoneConversions,integer,32,True,Red zone opportunities converted to touchdowns,True,True
1008000,TeamGame,OpponentGoalToGoAttempts,integer,32,True,Deprecated,True,True
1008000,TeamGame,OpponentGoalToGoConversions,integer,32,True,Deprecated,True,True
1008000,TeamGame,OpponentReturnYards,integer,32,True,Total punt and defensive return yards,True,True
1008000,TeamGame,OpponentPenalties,integer,32,True,Penalties committed,True,True
1008000,TeamGame,OpponentPenaltyYards,integer,32,True,Penalty yards enforced against the opponent,True,True
1008000,TeamGame,OpponentFumbles,integer,32,True,Fumbles,True,True
1008000,TeamGame,OpponentFumblesLost,integer,32,True,Fumbles lost,True,True
1008000,TeamGame,OpponentTimesSacked,integer,32,True,Number of sacks allowed by Opponent,True,True
1008000,TeamGame,OpponentTimesSackedYards,integer,32,True,Number of yards opponent lost as a result of being sacked,True,True
1008000,TeamGame,OpponentQuarterbackHits,integer,32,True,Number of times hitting an opposing quarterback (this inludes sacks),True,True
1008000,TeamGame,OpponentTacklesForLoss,integer,32,True,Tackles behind the opponent's line of scrimmage (sacks are also credited as a tackle for loss),True,True
1008000,TeamGame,OpponentSafeties,integer,32,True,Safeties scored,True,True
1008000,TeamGame,OpponentPunts,integer,32,True,Number of punts,True,True
1008000,TeamGame,OpponentPuntYards,integer,32,True,Total punt yards,True,True
1008000,TeamGame,OpponentPuntAverage,decimal,32,False,Average number of yards per punt,True,True
1008000,TeamGame,OpponentGiveaways,integer,32,False,Number of giveaways,True,True
1008000,TeamGame,OpponentTakeaways,integer,32,False,Number of takeaways,True,True
1008000,TeamGame,OpponentTurnoverDifferential,integer,32,False,Number of takeaways minus giveaways,True,True
1008000,TeamGame,RedZonePercentage,decimal,32,True,Percentage of red zone opportunities converted into touchdowns,True,True
1008000,TeamGame,GoalToGoPercentage,decimal,32,True,Deprecated,True,True
1008000,TeamGame,QuarterbackHitsDifferential,integer,32,True,The differential of hits on the opposing quarterback minus hits on own team's quarterback,True,True
1008000,TeamGame,TacklesForLossDifferential,integer,32,True,The differential of tackles for loss minus opponent's tackles for loss,True,True
1008000,TeamGame,QuarterbackSacksDifferential,integer,32,False,The Team's sack differential (similar to a turnover differential),True,True
1008000,TeamGame,TacklesForLossPercentage,decimal,32,True,Percentage of running plays defended that resulted in tackle for loss,True,True
